title,price,availability,rating,category,image_path,id
Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,35.92,In stock,Two,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images5e76a5026bd17a5b484ae2a60eec0542.jpg,376
"Zero to One: Notes on Startups, or How to Build the Future",34.06,In stock,Three,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesf48ee738bc992a68d08eadcb4338a547.jpg,377
Why Not Me?,17.76,In stock,One,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images31a61c2587add91e55a85fec33e93d15.jpg,378
When Breath Becomes Air,39.36,In stock,Two,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images39a5f0d3280010ca400eb4f5d262b950.jpg,379
"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",28.45,In stock,Four,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images826c590f552ce717a2972649350c8030.jpg,380
Smarter Faster Better: The Secrets of Being Productive in Life and Business,38.89,In stock,Five,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images21889b1eddaec853b02a41bdd06eef54.jpg,381
Rising Strong,21.82,In stock,Three,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images3bf3c719382c03984ab9766803bed964.jpg,382
Man's Search for Meaning,29.48,In stock,Three,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesedffa2eec8d96b8ddcd53d5c2eff8453.jpg,383
"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",25.06,In stock,Two,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images6d1b236549b8d5bc9e20786a25b7e7d1.jpg,384
Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,12.55,In stock,Three,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesc9767187068d80827d0967225ce3925d.jpg,385
I Will Find You,44.21,In stock,One,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images8728f8880e95b848021f6a9b3dcd07ca.jpg,386
Brazen: The Courage to Find the You That's Been Hiding,19.22,In stock,Two,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images3a4fb30cfc5742f4726bc9f807b66cda.jpg,387
Between the World and Me,56.91,In stock,Four,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images7345c412c4c821f131d3c159e027c3a0.jpg,388
Being Mortal: Medicine and What Matters in the End,55.06,In stock,Four,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesc77fdad22e40b8b923ec6c5b1f5a740f.jpg,389
"A Murder Over a Girl: Justice, Gender, Junior High",13.2,In stock,Three,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images56313728d302c83f2a8c70fba635ce33.jpg,390
For the Love: Fighting for Grace in a World of Impossible Standards,45.13,In stock,Three,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesa7d8fda2a874567aab8f61b2b141a5e2.jpg,391
Finding God in the Ruins: How God Redeems Pain,46.64,In stock,Two,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesae2ce9662ed6da3de501ff87551ccb2d.jpg,392
The Man Who Mistook His Wife for a Hat and Other Clinical Tales,59.45,In stock,Four,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images92fe1c1823653412fe68be2c525dfc3a.jpg,393
In Cold Blood,49.98,In stock,Four,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imageseb4ea9c04dccab509451ba31feb6b4e8.jpg,394
"Girl, Interrupted",42.14,In stock,Three,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesf9ec97bd8b29cc4e36d6c2b093d04709.jpg,395
Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,48.67,In stock,Two,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images16f545b2e14c16ed4bd0e098a0700b57.jpg,396
Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,25.15,In stock,Four,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images078b934613af473daf7ecf918e05d050.jpg,397
My Mother Was Nuts,31.63,In stock,Four,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images9bb42bf833e91193ca05badddded4bfb.jpg,398
"Data, A Love Story: How I Gamed Online Dating to Meet My Match",32.35,In stock,Three,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images1fd8340d9b3fd95861f0407b4dbb0fa7.jpg,399
The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,38.71,In stock,Three,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images2d32efe1c5f97510596a2cc21c5daf5d.jpg,400
The Gunning of America: Business and the Making of American Gun Culture,16.81,In stock,Four,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images28a8784d0b38b148a35bce421dc16910.jpg,401
The Geography of Bliss: One Grump's Search for the Happiest Places in the World,28.23,In stock,Two,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesbda0fa21e6d06862920c0eedecc6201e.jpg,402
God Is Not Great: How Religion Poisons Everything,27.8,In stock,One,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesd280aed3d0c46653a9c33f76559e9e6d.jpg,403
We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,31.95,In stock,Three,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesf65271ce557e9192537e24847bbb1210.jpg,404
Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,50.66,In stock,Three,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesabac4222af5cc296b704a0e5df82e162.jpg,405
"Unstuffed: Decluttering Your Home, Mind, and Soul",58.09,In stock,One,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images1407c2d6318956b10abd970c2e83154d.jpg,406
Under the Banner of Heaven: A Story of Violent Faith,30.0,In stock,One,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images142f99787241bb65e031a76e74e14d1b.jpg,407
"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",53.51,In stock,One,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images77bcc3cde72998ee488ac169f7e4e540.jpg,408
The Name of God is Mercy,37.25,In stock,Two,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesd241ca89679593a589a6614162ab6eb6.jpg,409
Stiff: The Curious Lives of Human Cadavers,36.74,In stock,Three,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesa0a013b029130df92073f547df83ee5c.jpg,410
Spilled Milk: Based on a True Story,49.51,In stock,One,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesa80d4310cab08a3660149fd3f2cf15c7.jpg,411
"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",41.67,In stock,Four,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images05428b0c7b79d0dbc521fd621e754083.jpg,412
Outliers: The Story of Success,14.16,In stock,One,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images70372ab3240019fbe2de6cd407c98675.jpg,413
Notes from a Small Island (Notes From a Small Island #1),40.17,In stock,One,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images61393c43f7caaccaa07daccaa8530736.jpg,414
Night (The Night Trilogy #1),13.51,In stock,One,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagese3ccf96311f9c1b9e9ecc80e16c05f4e.jpg,415
"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",57.83,In stock,One,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images7c8ea0cef3825cc6ddae55267c55a59e.jpg,416
Letter to a Christian Nation,22.2,In stock,One,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images74c2893188f917409ba564d46f481f77.jpg,417
Let's Pretend This Never Happened: A Mostly True Memoir,45.11,In stock,One,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images78e1b9ccc99ba11d78015f0a18f0b421.jpg,418
It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,42.38,In stock,One,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesfa3659740e31eb57775cc2647654bf11.jpg,419
Into the Wild,56.7,In stock,Five,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagese2ca3b870db8071034edea19b1da3de2.jpg,420
"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",28.85,In stock,Three,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images2582a9f11ad68a30e44cc0b459383474.jpg,421
I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,28.88,In stock,Two,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images527a7d3b9b4928c093cadd75661bf467.jpg,422
Gratitude,26.66,In stock,Five,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images07b673e7d367a5e89418bd513a8d5e72.jpg,423
Disrupted: My Misadventure in the Start-Up Bubble,15.28,In stock,Five,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images2c32dd01215c98fc1f6b176b6a9b3ece.jpg,424
Brave Enough,51.32,In stock,Five,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images94c7add56827e01998189a021ec060e2.jpg,425
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",27.35,In stock,Two,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imageseaee98b302dcaf91d1122816ae553295.jpg,426
Blink: The Power of Thinking Without Thinking,21.74,In stock,Five,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images5d415bc31b1f856a2a9dc8706fd19abd.jpg,427
Black Flags: The Rise of ISIS,40.87,In stock,One,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images485d2c4cedd639fcb005340a8d589bb3.jpg,428
Are We Smart Enough to Know How Smart Animals Are?,56.58,In stock,One,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images71d199b2abd878b9943dc818b77a1e72.jpg,429
A Walk in the Woods: Rediscovering America on the Appalachian Trail,30.48,In stock,Four,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images25ffbe6f0e8961a1cb2ace38a5b02279.jpg,430
"The Suffragettes (Little Black Classics, #96)",11.89,In stock,Two,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imageseec3857d573218bfd22b23b80bfe740e.jpg,431
Kindle Paperwhite User's Guide,34.0,In stock,Three,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images3e49769bf9bf83d3bb25c6f93a7fcca2.jpg,432
H is for Hawk,57.42,In stock,Five,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images783c89d21306b712d832dbac267b786a.jpg,433
Travels with Charley: In Search of America,57.82,In stock,Five,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesff60e98e3da9c76d6f65b26bd7142d94.jpg,434
The Tumor,41.56,In stock,Five,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesdbf4f5d4e7c0364b078aa5ce7e196853.jpg,435
The End of the Jesus Era (An Investigation #1),14.4,In stock,One,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesfe47782c4f8194a4d93ec1381108be88.jpg,436
"Eat, Pray, Love",51.32,In stock,Three,Nonfiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images2195c296e82620593a143356aeaa7745.jpg,437
Rip it Up and Start Again,35.02,In stock,Five,Music,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images81c4a973364e17d01f217e1188253d5e.jpg,438
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",57.25,In stock,Three,Music,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images54607fe8945897cdcced0044103b10b6.jpg,439
How Music Works,37.32,In stock,Two,Music,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images5cc8e107246cb478960d4f0aba1e1c8e.jpg,440
Love Is a Mix Tape (Music #1),18.03,In stock,One,Music,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesa26d8449abb3381e09126eda5f4e8151.jpg,441
Please Kill Me: The Uncensored Oral History of Punk,31.19,In stock,Four,Music,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images06f185c0be2ad6e2fe059464c03f1b47.jpg,442
Kill 'Em and Leave: Searching for James Brown and the American Soul,45.05,In stock,Five,Music,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images8542841f5644a6daf433504f1e106e97.jpg,443
"Chronicles, Vol. 1",52.6,In stock,Two,Music,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images11fc94453c4dc0d68543971d7843afb0.jpg,444
This Is Your Brain on Music: The Science of a Human Obsession,38.4,In stock,One,Music,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images35a4a7c6c76c4e82186753078e441654.jpg,445
"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",12.36,In stock,Three,Music,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images15de75548ee9a4c6be1420ee309c03e0.jpg,446
No One Here Gets Out Alive,20.02,In stock,Five,Music,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images7a7eb52e7075a5305522948375c1316e.jpg,447
Life,31.58,In stock,Five,Music,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images9997eda658c2fe50e724171f9c2a2b0b.jpg,448
Old Records Never Die: One Man's Quest for His Vinyl and His Past,55.66,In stock,Two,Music,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images7e947f3dd04f178175b85123829467a9.jpg,449
Forever Rockers (The Rocker #12),28.8,In stock,Three,Music,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images7fb03a053c270000667a50dd8d594843.jpg,450
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",17.93,In stock,Three,Default,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images3d54940e57e662c4dd1f3ff00c78cc64.jpg,451
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.6,In stock,Four,Default,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images66883b91f6804b2323c8369331cb7dd1.jpg,452
"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,In stock,Two,Default,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesbef44da28c98f905a3ebec0b87be8530.jpg,453
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,22.5,In stock,Three,Default,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesef0bed08de4e083dba5e20fdb98d9c36.jpg,454
Aladdin and His Wonderful Lamp,53.13,In stock,Three,Default,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesd6da0371958068bbaf39ea9c174275cd.jpg,455
Penny Maybe,33.29,In stock,Three,Default,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images1253c21c5ef3c6d075c5fa3f5fecee6a.jpg,456
Maude (1883-1993):She Grew Up with the country,18.02,In stock,Two,Default,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/imagesf5889d038f5d8e949b494d147c2dcf54.jpg,457
"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",20.59,In stock,Five,Default,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images75dce2f5949b407161f37f0af249b018.jpg,458
Soul Reader,39.58,In stock,Two,Default,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images69852567cf97264a1442cbc882c84903.jpg,459
Bossypants,49.46,In stock,Two,Default,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images27d20361745ec2f7be668b18a4da29da.jpg,460
A World of Flavor: Your Gluten Free Passport,42.95,In stock,One,Default,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images782e315667ec50759b8603527ee33dec.jpg,461
"A Piece of Sky, a Grain of Rice: A Memoir in Four Meditations",56.76,In stock,Five,Default,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images088995e862aac86c88c608d763f6390e.jpg,462
Tracing Numbers on a Train,41.6,In stock,Three,Default,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images06a6cfcf89afd1601cbba1a16cda57fb.jpg,463
